Tag NodeId,Tag Name,Tag Value,Timestamp
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A105,A105,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A106,A106,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A107,A107,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A108,A108,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A109,A109,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A11,A11,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A110,A110,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A111,A111,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A112,A112,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A113,A113,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A114,A114,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A115,A115,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A116,A116,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A117,A117,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A118,A118,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A119,A119,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A12,A12,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A120,A120,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A121,A121,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A122,A122,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A123,A123,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A124,A124,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A125,A125,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:54
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A105,A105,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A106,A106,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A107,A107,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A108,A108,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A109,A109,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A11,A11,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A110,A110,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A111,A111,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A112,A112,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A113,A113,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A114,A114,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A115,A115,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A116,A116,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A117,A117,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A118,A118,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A119,A119,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A12,A12,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A120,A120,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A121,A121,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A122,A122,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A123,A123,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A124,A124,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A125,A125,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A105,A105,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A106,A106,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A107,A107,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A108,A108,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A109,A109,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A11,A11,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A110,A110,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A111,A111,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A112,A112,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A113,A113,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A114,A114,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A115,A115,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A116,A116,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A117,A117,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A118,A118,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A119,A119,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A12,A12,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A120,A120,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A121,A121,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A122,A122,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A123,A123,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A124,A124,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A125,A125,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:55
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A105,A105,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A106,A106,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A107,A107,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A108,A108,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A109,A109,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A11,A11,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A110,A110,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A111,A111,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A112,A112,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A113,A113,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A114,A114,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A115,A115,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A116,A116,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A117,A117,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A118,A118,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A119,A119,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A12,A12,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A120,A120,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A121,A121,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A122,A122,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A123,A123,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A124,A124,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A125,A125,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:56
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A105,A105,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A106,A106,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A107,A107,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A108,A108,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A109,A109,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A11,A11,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A110,A110,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A111,A111,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A112,A112,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A113,A113,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A114,A114,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A115,A115,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A116,A116,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A117,A117,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A118,A118,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A119,A119,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A12,A12,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A120,A120,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A121,A121,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A122,A122,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A123,A123,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A124,A124,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A125,A125,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A105,A105,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A106,A106,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A107,A107,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A108,A108,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A109,A109,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A11,A11,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A110,A110,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A111,A111,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A112,A112,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A113,A113,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A114,A114,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A115,A115,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A116,A116,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A117,A117,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A118,A118,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A119,A119,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A12,A12,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A120,A120,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A121,A121,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A122,A122,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A123,A123,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A124,A124,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A125,A125,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:57
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A105,A105,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A106,A106,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A107,A107,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A108,A108,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A109,A109,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A11,A11,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A110,A110,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A111,A111,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A112,A112,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A113,A113,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A114,A114,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A115,A115,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A116,A116,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A117,A117,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A118,A118,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A119,A119,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A12,A12,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A120,A120,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A121,A121,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A122,A122,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A123,A123,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A124,A124,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A125,A125,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A126,A126,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A127,A127,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A128,A128,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A129,A129,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A13,A13,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A130,A130,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A131,A131,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A132,A132,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A133,A133,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A134,A134,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A135,A135,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A136,A136,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A137,A137,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A138,A138,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A139,A139,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A14,A14,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A140,A140,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A141,A141,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A142,A142,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A1,A1,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A10,A10,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A100,A100,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A1000,A1000,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A101,A101,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A102,A102,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A103,A103,,2025-02-12 16:32:58
ns=2;s=Channel2.RX3i.A104,A104,,2025-02-12 16:32:58
